Ngày,Số chứng từ,Đơn hàng bán,Khách hàng,Diễn giải,Vật tư,Tên vật tư,Đơn vị tính 1,Só lượng (1),Số lượng (2),Đơn vị tính 2
6/16/2023,SIM06/23-037,SO2303-0016,SANPOLY INDUSTRY SDN BHD,XK CUỘN NGÀY 16/06/2023; Số cont : TGCU5043154; Số seal : YMAN637910; INV : 152,0102125018000000,"Vải cuộn PP, trắng đục, K58.5cm, MĐ: 10.0x10.5, TL: 83.0g/m(+/-2.0). [3500m/cuộn]/THACUSAN585100009083TRDU",M,17630,1466.5,KG
6/16/2023,SIM06/23-037,SO2303-0018,SANPOLY INDUSTRY SDN BHD,XK CUỘN NGÀY 16/06/2023; Số cont : TGCU5043154; Số seal : YMAN637910; INV : 152,0102125032000000,"Vải cuộn PP, trắng đục, K66cm, MĐ: 10.0x11.0, TL: 104g/m. [Hooking]/THACUSAN660100110104TRDU",M,68606,7163,KG
6/16/2023,SIM06/23-037,SO2303-0016,SANPOLY INDUSTRY SDN BHD,XK CUỘN NGÀY 16/06/2023; Số cont : TGCU5043154; Số seal : YMAN637910; INV : 152,0102125062000000,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 100.0g/m. [3000m/cuộn] [920D, 8x8]",M,34496.32,3429.4,KG
6/16/2023,SIM06/23-037,SO2304-0033,SANPOLY INDUSTRY SDN BHD,XK CUỘN NGÀY 16/06/2023; Số cont : TGCU5043154; Số seal : YMAN637910; INV : 152,0102125062000000,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 100.0g/m. [3000m/cuộn] [920D, 8x8]",M,36599.34,3639.4,KG
6/16/2023,SIM06/23-037,SO2304-0034,SANPOLY INDUSTRY SDN BHD,XK CUỘN NGÀY 16/06/2023; Số cont : TGCU5043154; Số seal : YMAN637910; INV : 152,0102125062000000,"Vải cuộn PP, tráng hấp PE, trắng trong, K58.5cm, MĐ: 8.0x8.0, TL: 100.0g/m. [3000m/cuộn] [920D, 8x8]",M,22496.34,2229.7,KG
6/16/2023,SIM06/23-037,SO2305-0002,SANPOLY INDUSTRY SDN BHD,XK CUỘN NGÀY 16/06/2023; Số cont : TGCU5043154; Số seal : YMAN637910; INV : 152,0102125065000000,"Vải cuộn PP, trắng đục, K66.0cm(+1/-0.5), MĐ: 11.0x12.0, TL: 106g/m(+1/-2). [Hooking]",M,27120,2872,KG
6/16/2023,SIM06/23-038,SO2306-0001,CÔNG TY TNHH CÔNG NGHIỆP KCP VIỆT NAM,Xuất bán ngày 16/06/2023  xe khách hàng đến nhận 78C 044.49,0119114001001000,"Bao TP-PP trắng tẩy + lồng PE, K60x96PB, TL: PP130g + LDPE62x97LLx50g = 180g/bộ, MK: ĐƯỜNG TINH LUYỆN CAO CẤP (1+0, xanh da trời). [Ép kiện: 200cái/kiện, bắn đai 3x2, dây đai xanh dương, có tem kiện]/TPH060096G180TTKCP.XANH",BO,40000,7358.4,KG
6/16/2023,SIM06/23-038,SO2305-0029,CÔNG TY TNHH CÔNG NGHIỆP KCP VIỆT NAM,Xuất bán ngày 16/06/2023  xe khách hàng đến nhận 78C 044.49,0119114001005000,"Bao TP-PP trắng tẩy, K51x65LL; TL: 55g/cái (+/-2), MK: ĐƯỜNG TINH LUYỆN CAO CẤP - 20 túi x 1Kg (1+0,màu xanh da trời), đáy gấp 1 lần may 2 đường C6; EK: 500 cái/kiện, bắn đai 4Nx1D, dây đai màu xanh dương, dán tem nhận diện bên ngoài",Cái,11000,602.4,KG
6/16/2023,SIM06/23-038,SO2305-0029,CÔNG TY TNHH CÔNG NGHIỆP KCP VIỆT NAM,Xuất bán ngày 16/06/2023  xe khách hàng đến nhận 78C 044.49,0119114001006000,"Bao TP-PP trắng tẩy, K51x65LL; TL: 55g/cái (+/-2), MK: ĐƯỜNG KÍNH TRẮNG ĐẶC BIỆT - 20 túi x 1Kg (1+0,màu xanh lá), đáy gấp 1 lần may 2 đường C6; EK: 500 cái/kiện, bắn đai 4Nx1D, dây đai màu xanh lá, dán tem nhận diện bên ngoài",Cái,8500,475.6,KG
6/16/2023,SIM06/23-038,SO2305-0029,CÔNG TY TNHH CÔNG NGHIỆP KCP VIỆT NAM,Xuất bán ngày 16/06/2023  xe khách hàng đến nhận 78C 044.49,0119114001007000,"Bao TP-PP trắng tẩy, K51x65LL; TL: 55g/cái (+/-2), MK: ĐƯỜNG KÍNH TRẮNG ĐẶC BIỆT - 40 túi x 0.5Kg (1+0,màu xanh lá), đáy gấp 1 lần may 2 đường C6; EK: 500 cái/kiện, bắn đai 4Nx1D, dây đai màu xanh lá, dán tem nhận diện bên ngoài",Cái,2100,117.7,KG
6/17/2023,SIM06/23-039,SO2306-0026,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH050074G074INT.IFLG043,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: IFV LG PP 25KG - CODE 043 (1+0) (Mã: 5000580). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,2000,150.5,KG
6/17/2023,SIM06/23-039,SO2306-0026,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH050074G074INT.IFLG044,"Bao TP-PP, trắng tẩy, K50x74LL, TL: 74g/cái, MK: IFV LG PP 25KG - CODE 044 (1+0) (Mã: 5000580). (Tép 20 cái gấp 03, code ra ngoài. Bó = 05 tép. Dây cột màu trắng, cột 1 ngang x 1 dọc hình chữ thập)",Cái,2000,147.5,KG
6/17/2023,SIM06/23-039,SO2306-0026,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH060085G102INT.WF28011,"Bao TP-PP, trắng tẩy, K60x85LL, TL: 102g/cái, MK: WHEAT FLOUR 28 - CODE 011 (1+0) [Mã: 5001348]. [Tép 20 cái gấp 3, code ra ngoài; Bó 5 tép, dây cột trắng, cột chữ thập]",Cái,5000,521,KG
6/17/2023,SIM06/23-039,SO2305-0042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH075118G125INT.CAMI561,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 561 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,634.5,KG
6/17/2023,SIM06/23-039,SO2305-0042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH075118G125INT.CAMI562,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 562 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,638,KG
6/17/2023,SIM06/23-039,SO2305-0042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH075118G125INT.CAMI563,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 563 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,631.5,KG
6/17/2023,SIM06/23-039,SO2305-0042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH075118G125INT.CAMI564,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 564 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,629.5,KG
6/17/2023,SIM06/23-039,SO2305-0042,CÔNG TY TNHH INTERFLOUR VIỆT NAM,"Xk bán hàng ngày 17/06/2023,Xe 61C-426.31",TPH075118G125INT.CAMI565,"Bao TP-PP, trắng tẩy, K75.0x118.0LL, TL: 125.0g/cái, MK: CÁM MÌ POLLARD - CODE 565 (1+0) (Mã: 5001291). [Tép 20 cái gấp 4, code ra ngoài; Bó = 5 tép, cột dây hai đầu màu trắng]",Cái,5000,627.5,KG
6/17/2023,SIM06/23-040,SO2303-0052,CÔNG TY TNHH MTV BAO BÌ THIÊN ÂN,Xuất bán bao jumbo ngày 17/06/2023 xe KH đến lấy 51D-254-60,01JBO-TC002-01-0000,"Bao Jumbo thân tròn, trắng đục, có in marka: DING LI, kích thước: 95x95x130cm, có ống nạp, ống xả, có túi lồng PE; TL: 2.45kg/cái; Bao xếp làm 4, ép kiện 10 cái/kiện",CAI,1010,2538.4,KG
6/17/2023,SIM06/23-053,SO2306-0043,CÔNG TY TNHH LUCKY STAR PLAST,Xuất bán ngày 17/06/2023 GIAO THẲNG CHO KH,HAT-PPKC-L5E89,Hạt nhựa PP kéo sợi - L5E89,KG,56000,56000,KG
6/19/2023,SIM06/23-041,SO2306-0009,CÔNG TY TNHH THƯƠNG MẠI - SẢN XUẤT BAO BÌ PP BÌNH NGUYỄN,"Xk bán hàng ngày 19/06/2023,Xe 51C-67266",THACUBIN550105105138TRDU,"Vải cuộn PP trắng đục, K55.0cm, 10.5x10.5, caro khít, TL: 138g/m (2000m/cuộn)",M,25905,3670,KG
6/21/2023,SIM06/23-042,SO2303-0029,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 21/06/2023;Số cont : SEGU6065610 ;Số seal : YMAM451516  ; INV : 154,0102129002000000,"Vải manh PP, trắng đục, K123cm (Xẻ 2 hông thành 2 manh 123cm), MĐ: 8x8, TL: 84.0g/m. [4000 mét/cuộn]/THACUSMY123080080084TRDU",M,109358,9265,KG
6/21/2023,SIM06/23-042,SO2305-0021,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 21/06/2023;Số cont : SEGU6065610 ;Số seal : YMAM451516  ; INV : 154,0102129003000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 7x7, TL: 76.0g/m. [4000 mét/cuộn]/THACUSMY127007007076TRDU",M,126060,9642.5,KG
6/21/2023,SIM06/23-042,SO2206-0055,SAN MIGUEL YAMAMURA WOVEN PRODUCTS SDN BHD,Xk bán hàng ngày 21/06/2023;Số cont : SEGU6065610 ;Số seal : YMAM451516  ; INV : 154,0102129005000000,"Vải manh PP, trắng đục, K127cm (Xẻ 2 hông thành 2 manh 127cm), MĐ: 10x8, TL: 97.9g/m. [4000 mét/cuộn]/THACUSMY127100008098TRDU",M,68000,6674,KG
6/21/2023,SIM06/23-043,SO2304-0007,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),"XK cuộn ngày 21/06/2023 số cont: YMMU6114158, seal : YMAM445264, INV 153",0102109025000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 95.0g/m./HAPHAL560095TRDU",M,134451,12836.4,KG
6/21/2023,SIM06/23-043,SO2304-0008,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),"XK cuộn ngày 21/06/2023 số cont: YMMU6114158, seal : YMAM445264, INV 153",0102109027000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 110.0g/m. [960-970D, 8.0x8.0, 30mic]/HAPHAL560110TRDU",M,77606.5,8554.79,KG
6/21/2023,SIM06/23-043,SO2304-0023,Halston Polyfabs Ltd (BONA VENTURES PTE LTD),"XK cuộn ngày 21/06/2023 số cont: YMMU6114158, seal : YMAM445264, INV 153",0102109027000000,"Vải cuộn PP, trắng đục, hấp PE bên trong, K56.0cm, TL: 110.0g/m. [960-970D, 8.0x8.0, 30mic]/HAPHAL560110TRDU",M,38606.5,4218.31,KG
6/21/2023,SIM06/23-044,SO2305-0031,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455066G70CAMDW23.08A2,"[08A2] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW23 - 08A2. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,2045,138.4,KG
6/21/2023,SIM06/23-044,SO2305-0031,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455066G70CAMDW23.10A,"[10A] Bao TP-PP, màu cam, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW23 - 10A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,50740,3482.33,KG
6/21/2023,SIM06/23-044,SO2305-0031,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455066G70CBTDW23.05B,"[05B] Bao TP-PP, cam biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW23 - 05B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5079,327,KG
6/21/2023,SIM06/23-044,SO2305-0031,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455066G70VBTDW23.05A,"[05A] Bao TP-PP, vàng biên trong, gập miệng vào trong 4cm (+/-1), K45.5x66PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW23 - 05A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,30247,2070.8,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.01A,"[01A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 01A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,18126,1136.6,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.02A,"[02A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 02A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,13007,818.9,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.03A,"[03A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 03A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,20208,1284,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.03B,"[03B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 03B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5027,313.6,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.04A,"[04A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 04A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,4014,248.1,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.09A,"[09A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 09A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,25038,1599.5,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.09B,"[09B] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 09B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5000,310.4,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW23.12A,"[12A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 12A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,12032,751.7,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067CAMDW2308A1,"[08A1] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 08A1. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,20108,1243.4,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067TDUDW23.01B,"[01B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 01B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,2032,129,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067TDUDW23.03C,"[03C] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 03C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,2025,128.4,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067TDUDW23.04B,"[04B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 04B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,3017,208.4,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067TDUDW23.08B,"[08B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 08B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,3000,189.3,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067TDUDW23.09C,"[09C] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 09C. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5025,314.3,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067TDUDW23.13A,"[13A] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 13A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,25227,1579.5,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G067VABTDW2313B,"[13B] Bao TP-PP, màu vàng biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng HDPE-K48x75x13g, TL: PP-52g + Dây-2g + PE-13g = 67g/bộ, MK: DW23 - 13B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,3013,198.5,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G73CAMDW23.06A,"[06A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 06A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,40654,2841.4,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G73CAMDW23.07A,"[07A] Bao TP-PP, màu cam, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 07A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,25080,1729.9,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G73TDUDW23.07B,"[07B] Bao TP-PP, màu trắng đục, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 07B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5020,345.9,KG
6/21/2023,SIM06/23-044,SO2305-0030,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455068G73XLBTDW23.06B,"[06B] Bao TP-PP, màu xanh lá biên trong, may miệng luồn dây 130cm-2g, K45.5x68PB, lồng LDPE-K48x75x19g, TL: PP-52g + Dây-2g + PE-19g = 73g/bộ, MK: DW23 - 06B. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5030,366.8,KG
6/21/2023,SIM06/23-044,SO2305-0031,P &  P DONGWON/ SEOGANG DISTRIBUTION,Xk bao ngày 21/06/2023; số cont : TXGU5701845; Số seal : EMCKGQ9843 ; INV : 155,TPH455071G70CAMDW23.11A,"[11A] Bao TP-PP, màu cam, K45.5x71PB, lồng HDPE-K48x75x13g, TL: PP-57g + PE-13g = 70g/bộ, MK: DW23 - 11A. [Ép kiện: 500cái/kiện, bắn đai 5 ngang x 1 dọc]",BO,5027,340.3,KG
6/22/2023,SIM06/23-045,SO2303-0009,ADDERA PERÚ S.A.C.,"XK cuộn ngày 22/06/2023 số cont : EGHU9569990, SEAL: EMCKGP7813, INV : 156",TPH045055G30.28S4MPR20,"Bao TP-PP sọc 4 màu, 20 Red-Yellow, K45x55LLx30.28g, MĐ 8.5x8, bẻ đáy 1 lần may 1 đường PP dương 1200D, cắt răng cưa, không in. [1000 cái/kiện]",CAI,10000,312.4,KG
6/22/2023,SIM06/23-045,SO2303-0009,ADDERA PERÚ S.A.C.,"XK cuộn ngày 22/06/2023 số cont : EGHU9569990, SEAL: EMCKGP7813, INV : 156",TPH045055G30.28S4MPR21,"Bao TP-PP, sọc 4 màu, PR21 Blue-Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D dương, cắt răng cưa, không in. [1000 cái/kiện]",CAI,10000,295.7,KG
6/22/2023,SIM06/23-045,SO2303-0009,ADDERA PERÚ S.A.C.,"XK cuộn ngày 22/06/2023 số cont : EGHU9569990, SEAL: EMCKGP7813, INV : 156",TPH045055G30.28S4MPR46,"Bao TP-PP, sọc 4 màu PR46 thiết kế giống PR07 Blue, K45x55LL, TL: 30.28g/cái (58gsm), MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,637.4,KG
6/22/2023,SIM06/23-045,SO2303-0009,ADDERA PERÚ S.A.C.,"XK cuộn ngày 22/06/2023 số cont : EGHU9569990, SEAL: EMCKGP7813, INV : 156",TPH045055G30.28S4MPR47,"Bao TP-PP, sọc 4 màu PR47 thiết kế giống PR08 Red, K45x55LL, TL: 30.28g/cái, MĐ: 8.5x8.0, đáy 1 lần/1 đường PP1200D xanh dương, cắt răng cưa, không in. [1000cái/kiện, bắn đai 4 ngang x 1 dọc]",CAI,20000,617.4,KG
